d1,d2,scale,orig_o1,orig_o2,patched_o1,patched_o2,swapped
68,23,5.942,68,23,70,70,False
71,88,6.487,71,88,70,71,False
68,34,6.3715,68,68,70,34,False
91,15,2.668,91,15,91,15,False
30,59,3.003,30,59,30,59,False
26,4,6.412,4,4,70,15,False
66,68,8.1275,66,68,70,68,False
47,71,6.8365,47,47,70,70,False
67,34,4.959499999999999,67,34,34,67,True
32,36,2.017,32,36,32,36,False
68,13,6.88,68,36,70,70,False
6,54,5.992,6,54,70,70,False
34,31,6.4975000000000005,34,31,70,34,False
86,52,6.5535,86,52,70,86,False
28,34,7.6995000000000005,28,34,70,34,False
53,30,1.8525,53,30,53,30,False
28,64,7.1754999999999995,28,64,70,28,False
51,25,6.237,51,25,70,51,False
66,59,2.661,66,59,66,59,False
51,56,5.8895,51,56,70,70,False
93,75,5.977,93,75,70,70,False
2,88,6.6665,2,88,70,2,False
97,96,5.0835,97,96,97,96,False
62,19,8.065999999999999,62,19,70,19,False
16,45,6.7895,16,45,70,16,False
72,28,8.2825,72,28,70,28,False
19,74,5.92,19,74,70,77,False
76,72,6.0215,76,72,70,70,False
59,70,5.6355,59,70,70,59,True
11,39,7.13,11,39,70,11,False
46,24,5.9035,46,24,70,34,False
83,4,6.2345,83,4,70,15,False
85,43,7.176,85,43,70,73,False
17,13,5.45,17,13,70,13,False
61,29,6.008,61,29,70,34,False
37,54,6.0165,37,54,70,70,False
6,15,9.160499999999999,6,15,70,15,False
9,75,5.937,9,75,70,51,False
47,1,2.251,47,1,47,1,False
86,2,1.8105,86,86,86,2,False
72,82,8.475999999999999,72,82,70,82,False
38,61,1.747,38,61,38,61,False
51,26,6.047,51,26,70,51,False
98,67,3.724,98,67,98,67,False
55,84,9.8065,55,84,70,84,False
44,28,5.8175,44,28,28,44,True
94,56,6.257,94,56,70,34,False
91,87,6.4715,91,87,70,91,False
84,50,6.29,84,50,70,70,False
91,83,6.8365,91,83,70,91,False
34,76,1.7685,34,76,34,76,False
17,3,3.5885,3,3,3,87,False
86,23,5.9254999999999995,86,23,70,70,False
39,54,5.9615,39,54,70,34,False
17,21,8.9145,17,21,70,21,False
26,80,1.7195,26,26,26,80,False
31,24,5.938,31,24,70,70,False
5,18,7.170999999999999,5,18,70,18,False
84,38,2.0645,84,38,84,38,False
6,43,6.571,6,43,70,15,False
10,99,6.0475,10,10,70,39,False
27,46,8.312,27,46,70,27,False
69,27,2.1395,69,27,69,27,False
71,58,1.937,71,58,71,58,False
16,24,5.897,16,24,70,70,False
59,67,7.2355,59,59,70,67,False
18,39,2.0135,18,39,18,39,False
35,36,8.350999999999999,35,36,70,35,False
34,39,6.562,34,39,70,34,False
4,36,9.841999999999999,4,36,70,36,False
74,26,8.579,74,26,77,26,False
71,89,1.846,71,89,71,89,False
21,12,2.242,21,12,21,12,False
9,23,5.999,9,23,70,86,False
19,36,7.1240000000000006,19,36,70,36,False
0,93,2.321,0,93,0,93,False
54,24,6.0920000000000005,54,24,70,34,False
34,27,1.643,34,27,34,27,False
80,10,6.1045,80,10,70,16,False
97,50,1.6995,97,50,97,50,False
67,8,8.906,67,8,70,8,False
38,99,5.9355,38,99,70,70,False
17,83,5.0255,17,83,17,83,False
34,57,6.038,34,57,70,34,False
55,72,6.0255,55,72,70,70,False
33,63,2.601,33,63,94,63,False
5,12,6.6935,5,12,70,5,False
84,70,3.1,84,70,70,84,True
15,13,2.6695,15,13,15,13,False
68,46,6.3919999999999995,68,46,70,70,False
30,67,3.5475000000000003,30,67,30,67,False
32,5,3.8035,32,5,5,32,True
70,61,6.025,70,61,70,70,False
17,45,2.276,17,45,17,45,False
3,74,5.9645,3,74,70,70,False
90,75,5.961,90,75,70,34,False
74,95,1.6675,95,95,95,74,True
27,29,5.957,27,29,70,34,False
47,14,2.0985,47,14,47,14,False
28,24,5.987,28,24,70,70,False
13,14,5.611,14,14,14,13,True
0,83,2.5545,0,83,0,83,False
22,75,1.25,22,75,22,75,False
94,46,2.884,94,46,94,46,False
19,71,9.6295,19,71,70,71,False
17,42,4.1925,17,42,17,42,False
36,50,1.9709999999999999,36,50,36,50,False
14,22,6.309,14,22,70,34,False
45,26,2.7385,45,26,45,26,False
77,11,1.7395,77,11,77,11,False
6,52,8.0945,6,52,70,6,False
89,84,9.9025,89,84,70,84,False
89,48,3.782,89,48,89,48,False
76,36,7.632,76,36,70,15,False
34,98,1.754,34,98,34,98,False
14,85,4.3135,14,85,14,85,False
45,19,2.614,45,19,73,19,False
5,0,6.79,5,0,70,0,False
18,83,6.9045000000000005,18,83,70,18,False
11,10,5.953,11,10,70,70,False
39,98,5.9185,39,98,98,39,True
37,80,6.338,37,80,70,34,False
18,11,2.0825,18,11,18,11,False
70,37,1.452,70,37,70,37,False
98,49,6.438,98,49,70,34,False
41,50,6.7275,41,50,70,41,False
58,62,6.029,58,62,70,70,False
18,3,6.812,18,3,70,18,False
37,32,7.721,37,32,70,32,False
3,96,7.7204999999999995,3,96,70,3,False
91,85,6.6594999999999995,91,85,70,91,False
78,44,2.4234999999999998,78,44,78,44,False
93,83,3.3505,93,83,93,83,False
34,35,1.7999999999999998,34,35,34,35,False
82,11,7.6555,82,11,70,11,False
38,26,1.746,38,26,38,26,False
72,27,2.8195,72,27,27,72,True
71,20,6.504,71,20,70,71,False
59,57,1.619,59,57,59,57,False
51,52,6.334,51,52,70,51,False
84,71,2.5635,84,71,71,84,True
72,66,8.2385,72,66,70,66,False
55,1,9.934999999999999,55,1,70,1,False
54,56,6.8795,54,54,70,58,False
55,95,6.109,55,95,70,70,False
86,48,6.6875,86,48,70,86,False
17,51,9.564499999999999,17,51,51,51,False
58,88,8.2895,58,88,70,58,False
89,29,6.014,89,29,70,70,False
34,73,1.9385,34,73,34,73,False
59,33,2.7405,59,33,59,33,False
21,34,7.997,21,34,34,34,False
88,54,6.0184999999999995,88,54,70,34,False
5,30,2.1965,5,30,5,30,False
73,69,9.215499999999999,73,69,70,69,False
0,56,6.075,0,56,70,70,False
93,18,8.024000000000001,93,18,70,18,False
42,29,6.1045,42,29,70,51,False
67,30,9.4605,67,30,70,30,False
5,50,6.254,5,50,70,70,False
84,45,6.617,84,45,70,34,False
96,19,2.4805,96,19,96,19,False
7,43,7.8614999999999995,7,43,70,43,False
29,56,7.491,29,56,70,94,False
97,54,6.035,97,54,70,34,False
36,75,5.9645,36,75,70,34,False
58,10,5.951,58,10,70,70,False
98,33,2.2765,98,33,98,33,False
97,45,8.074,97,45,70,97,False
15,22,6.1105,15,22,70,70,False
6,88,8.2825,6,88,70,6,False
11,96,6.957,11,96,70,11,False
47,79,6.6735,47,79,70,70,False
88,61,2.544,88,61,69,61,False
47,10,6.023,47,10,70,70,False
16,50,6.3355,16,50,70,34,False
81,62,5.9455,81,62,70,34,False
99,43,7.9315,99,43,70,43,False
15,9,7.2995,15,9,70,15,False
77,45,6.3095,77,45,70,77,False
34,71,6.0195,71,71,70,34,False
86,16,6.666,86,16,70,86,False
2,12,6.5315,2,12,70,2,False
38,47,8.1965,38,47,70,47,False
30,25,7.327999999999999,30,25,70,30,False
28,31,8.001999999999999,28,28,70,31,False
38,64,7.399,38,64,70,78,False
33,29,5.958,33,29,70,34,False
69,50,6.2855,69,50,70,70,False
73,99,5.9665,73,99,70,70,False
78,35,2.535,78,35,78,35,False
55,65,3.5900000000000003,55,65,55,65,False
82,88,7.5915,82,88,70,82,False
98,96,2.729,98,96,98,96,False
37,53,8.372,37,53,70,53,False
21,94,8.6955,21,94,70,21,False
16,72,5.937,16,72,70,70,False
93,77,8.118500000000001,93,77,77,77,False
6,96,3.4185000000000003,6,96,6,96,False
9,95,6.0625,9,95,70,86,False
31,21,2.4505,31,21,31,41,False
67,80,6.3365,67,80,70,34,False
55,80,6.482,55,80,70,34,False
8,71,6.978,8,8,70,71,False
84,81,6.735,84,81,70,34,False
65,36,8.958,65,36,70,65,False
3,65,2.8274999999999997,3,65,3,65,False
55,30,9.288499999999999,55,30,70,30,False
18,89,1.978,18,89,18,89,False
69,24,5.941,69,24,70,70,False
14,4,6.1129999999999995,14,4,70,51,False
58,83,5.139,58,83,58,83,False
45,72,6.207,45,72,70,34,False
81,2,9.876000000000001,81,2,2,2,False
21,87,7.275,21,87,70,21,False
17,4,6.0575,17,4,70,70,False
18,77,6.948,18,18,70,77,False
72,3,8.471,72,3,70,3,False
95,7,1.506,95,7,95,7,False
91,39,1.9485,91,39,91,39,False
38,49,6.4975000000000005,38,49,70,34,False
81,94,9.366,81,94,70,94,False
86,42,1.8525,86,42,86,42,False
93,60,8.3775,93,60,70,93,False
82,34,8.0275,82,34,70,34,False
65,33,9.9485,65,33,70,65,False
98,57,6.3755,98,57,70,34,False
69,91,7.7875,69,91,70,91,False
53,25,6.6114999999999995,53,25,70,53,False
42,50,6.812,42,50,70,42,False
21,83,3.716,21,83,21,83,False
51,15,6.4475,51,81,70,51,False
72,40,8.1785,72,40,70,40,False
16,25,2.413,16,25,16,25,False
6,61,6.665,6,61,70,15,False
71,40,6.375,71,94,70,70,False
17,7,6.006,17,7,70,70,False
51,79,6.2265,51,79,70,51,False
89,26,6.7425,89,26,70,15,False
68,84,1.972,68,84,68,36,False
0,72,5.932,0,72,70,70,False
3,0,9.3245,3,0,70,0,False
19,52,8.845,19,19,70,52,False
81,41,6.6735,81,41,70,15,False
73,53,8.453,73,53,70,53,False
86,10,5.9895,86,10,70,70,False
58,99,5.9665,58,99,70,70,False
0,84,2.227,0,0,0,33,False
0,76,2.4290000000000003,0,76,0,76,False
69,33,6.7524999999999995,69,33,70,69,False
31,99,5.9555,31,99,70,70,False
40,1,1.993,40,1,40,94,False
13,92,6.8004999999999995,13,92,70,15,False
1,68,8.021,1,68,70,68,False
8,21,6.9670000000000005,8,21,70,8,False
56,57,8.28,56,56,70,94,False
36,29,5.9705,36,29,70,34,False
66,18,8.182500000000001,66,18,70,18,False
93,54,5.991,93,54,70,70,False
15,92,6.2405,15,92,70,70,False
73,76,2.763,73,76,73,76,False
27,99,1.0875,27,99,27,99,False
72,10,1.1695,72,10,72,10,False
0,19,1.4689999999999999,0,19,0,19,False
55,11,9.282,55,11,70,11,False
1,64,2.098,1,64,1,64,False
2,58,2.2765,2,58,2,58,False
93,65,7.504,93,65,70,31,False
75,19,8.163499999999999,75,19,70,19,False
15,82,2.2904999999999998,15,82,15,82,False
17,86,9.0745,17,86,86,86,False
73,28,1.8185,73,28,73,28,False
44,49,6.781,44,49,70,44,False
6,47,8.5555,6,47,70,47,False
30,8,7.7295,30,30,70,8,False
76,33,2.8405,76,33,76,33,False
98,38,7.056,98,38,70,34,False
77,44,6.4395,77,44,70,77,False
34,99,5.9045,34,99,70,70,False
28,27,2.5285,28,27,28,27,False
28,48,2.6335,28,48,28,48,False
99,80,7.237,99,80,70,80,False
60,80,6.4510000000000005,60,80,70,53,False
82,44,3.3339999999999996,82,44,82,44,False
50,23,1.2325,50,23,50,23,False
1,77,7.795,1,77,77,77,False
65,30,5.9185,65,30,30,65,True
73,21,2.2055,73,73,73,90,False
82,49,6.503,82,49,70,51,False
0,34,7.1785,0,0,70,34,False
70,77,1.6215000000000002,70,70,70,77,False
1,14,2.4535,1,14,1,14,False
78,38,1.947,78,38,78,38,False
84,20,7.038,84,20,70,84,False
86,1,1.821,86,1,86,1,False
43,72,1.341,43,72,43,72,False
58,41,6.6685,58,41,70,58,False
16,99,5.976,16,99,70,70,False
31,57,6.2425,31,57,70,51,False
98,28,7.1045,98,28,70,28,False
8,41,6.317,8,41,70,70,False
72,29,1.204,72,29,72,29,False
93,38,7.0265,93,38,70,86,False
86,37,6.539,86,37,70,86,False
17,53,8.744,17,17,70,53,False
21,44,3.2969999999999997,21,44,21,44,False
67,2,9.2865,67,2,70,2,False
4,57,7.3454999999999995,4,57,70,57,False
0,16,7.4245,0,16,70,0,False
14,47,8.6835,14,47,70,47,False
30,72,5.979,30,72,70,70,False
18,69,2.1395,18,69,18,69,False
4,80,2.408,4,80,14,4,False
36,24,5.8695,36,24,70,34,False
20,54,5.976,20,54,70,34,False
47,59,2.191,47,59,47,59,False
71,27,6.4525,71,27,70,71,False
48,4,6.2044999999999995,48,4,70,15,False
59,71,8.855,59,71,70,71,False
13,54,6.0995,13,54,70,70,False
32,48,7.592499999999999,48,48,70,32,False
21,71,3.4415000000000004,21,71,71,21,True
68,92,6.1395,68,92,70,70,False
77,88,6.4395,77,88,70,77,False
51,11,6.1915,51,11,70,51,False
53,72,5.883,53,72,70,70,False
48,54,6.063,48,54,70,34,False
47,83,7.0649999999999995,47,83,70,47,False
8,59,2.1025,8,59,8,59,False
17,81,7.8545,81,81,70,86,False
71,22,5.996,71,22,70,70,False
70,35,6.21,70,35,70,70,False
1,45,6.817,1,45,70,34,False
86,7,5.9,86,7,70,70,False
77,80,6.09,77,80,70,70,False
47,91,7.5105,47,91,70,70,False
28,62,6.0695,28,62,70,70,False
12,19,2.275,12,19,12,19,False
32,0,3.64,32,0,0,32,True
38,96,3.095,38,96,38,96,False
82,18,8.294,82,18,70,18,False
39,95,6.0245,39,95,70,70,False
66,1,8.5935,66,66,70,1,False
23,72,1.654,72,72,72,23,True
38,71,4.005,38,71,71,38,True
81,92,1.6635,81,92,81,92,False
76,84,4.372,76,84,84,76,True
65,24,5.926,65,24,70,70,False
39,42,4.4455,39,42,39,42,False
46,41,9.9865,41,41,70,94,False
47,2,7.0809999999999995,47,47,70,70,False
5,43,6.3325,5,43,70,51,False
82,47,3.338,82,47,47,82,True
13,12,8.9365,13,12,70,13,False
77,4,5.9735,77,4,70,70,False
54,22,6.8715,54,22,70,22,False
40,52,6.664,40,52,70,40,False
66,31,8.3045,66,31,70,31,False
3,61,6.5465,3,61,70,34,False
61,56,1.4655,61,56,61,56,False
0,62,6.0095,0,62,70,70,False
3,71,3.9185,3,71,71,3,True
18,84,1.9355,18,84,18,84,False
89,49,6.9085,89,49,70,34,False
11,92,6.177,11,92,70,70,False
62,49,3.902,62,49,49,62,True
56,36,5.832,56,36,36,56,True
13,10,6.15,13,10,70,70,False
89,58,9.0205,89,89,70,58,False
15,60,7.3845,15,60,70,15,False
72,9,8.134,72,9,70,9,False
41,99,6.02,41,99,70,15,False
96,45,9.095500000000001,96,45,34,96,False
38,79,7.49,38,79,70,38,False
40,71,6.9405,40,40,70,70,False
7,45,9.974,7,45,18,45,False
77,37,6.368,77,37,70,77,False
64,26,7.682,26,26,70,64,False
13,80,1.782,13,80,13,80,False
66,10,6.0009999999999994,66,10,70,70,False
64,56,6.333,64,56,70,78,False
84,13,7.513999999999999,84,13,70,84,False
72,81,7.151,72,81,70,15,False
48,19,7.367,19,19,70,48,False
39,21,5.9745,39,21,21,39,True
6,98,9.3825,6,6,70,98,False
17,98,8.8585,17,17,70,98,False
19,45,8.0855,19,19,70,73,False
57,38,6.141,57,38,38,57,True
3,67,8.762,67,67,70,3,False
65,23,6.095,65,23,70,34,False
6,22,1.3719999999999999,6,22,6,22,False
6,64,7.943,6,64,70,6,False
70,75,5.8455,70,75,70,70,False
40,94,2.238,40,94,40,94,False
11,4,6.0280000000000005,11,4,70,70,False
86,85,1.8475,86,85,86,85,False
73,46,6.775,73,46,70,73,False
54,4,7.6754999999999995,54,54,70,15,False
57,87,6.4135,87,87,87,57,True
74,10,6.646,10,74,70,16,False
70,10,5.936,70,10,70,70,False
73,2,8.5175,73,2,70,2,False
20,92,2.2355,20,92,20,92,False
82,42,3.3215,82,42,82,42,False
55,64,8.074,55,64,70,55,False
52,49,7.709,52,49,70,52,False
75,49,4.2355,75,49,49,75,True
59,83,9.934000000000001,59,83,70,59,False
79,74,5.8934999999999995,79,74,70,34,False
64,22,6.4990000000000006,64,22,70,78,False
70,22,5.8925,70,22,70,70,False
35,41,2.084,35,41,35,41,False
60,41,6.7385,60,41,70,60,False
55,32,4.6295,55,32,32,55,True
17,11,8.2275,17,11,70,11,False
32,58,3.362,32,58,32,58,False
16,35,3.048,16,35,16,35,False
28,52,7.394,28,52,70,28,False
66,15,3.2405,66,15,15,66,True
50,41,8.096,50,50,70,41,False
84,8,7.209,84,84,70,70,False
36,99,6.055,36,99,70,34,False
78,3,7.282,78,3,70,78,False
18,76,2.006,18,76,18,76,False
3,2,8.6365,3,2,70,2,False
52,19,2.629,52,19,73,19,False
2,10,5.9915,2,10,70,70,False
4,90,6.221,4,90,90,4,True
84,56,6.1095,84,56,70,70,False
94,41,2.166,94,41,94,41,False
77,57,6.0504999999999995,77,57,70,77,False
1,47,7.5735,1,47,70,47,False
77,71,6.446,71,71,70,77,False
72,84,8.4455,72,84,70,84,False
69,99,5.9715,69,99,70,70,False
62,41,8.358,62,41,70,41,False
45,75,1.0465,45,75,45,75,False
47,80,6.198,47,80,70,70,False
12,75,6.0195,12,75,70,51,False
37,22,6.2395,37,22,70,34,False
16,49,6.42,16,49,70,34,False
81,11,9.128499999999999,81,11,70,11,False
66,67,2.9705,66,67,66,67,False
90,54,1.132,90,54,90,54,False
8,1,2.1995,8,1,8,1,False
86,13,6.741,86,13,70,86,False
93,40,7.4415,93,40,70,40,False
71,43,6.1575,71,43,70,70,False
8,87,6.638,8,87,70,8,False
58,85,9.665,85,85,70,58,False
60,56,6.218,60,56,70,51,False
25,74,6.129,25,74,70,51,False
2,61,6.313,2,61,70,70,False
11,89,2.355,11,89,11,89,False
3,14,7.9030000000000005,14,14,70,3,False
71,93,1.8479999999999999,71,93,71,93,False
60,47,9.622,60,47,70,47,False
66,73,8.0095,66,66,70,73,False
67,50,6.3465,67,50,70,34,False
58,72,1.2045000000000001,58,72,58,72,False
27,4,1.269,27,4,27,4,False
33,49,7.0920000000000005,33,49,70,33,False
21,96,7.640499999999999,21,96,70,21,False
1,92,6.2620000000000005,1,92,70,70,False
38,62,6.0135000000000005,38,62,70,70,False
3,13,9.236,13,13,70,3,False
1,94,2.947,1,94,1,94,False
74,92,8.52,74,74,70,92,False
47,67,6.845,47,19,70,70,False
13,74,5.987,13,74,70,51,False
19,89,9.8765,19,89,70,89,False
59,23,6.203,16,23,70,70,False
3,27,8.022,27,27,70,3,False
34,75,5.8785,34,75,70,70,False
91,42,6.713,91,42,70,91,False
84,87,6.8155,84,87,70,77,False
13,29,6.029,13,29,70,70,False
30,80,6.328,30,80,70,70,False
84,15,6.5885,84,84,70,15,False
62,80,8.006499999999999,62,62,70,80,False
77,93,6.3515,77,93,70,77,False
77,23,5.881,77,23,70,70,False
70,3,1.5135,70,3,70,3,False
22,41,8.764,22,22,70,94,False
68,81,6.4559999999999995,68,81,70,70,False
57,63,8.4365,57,57,70,63,False
48,99,6.0445,48,99,70,34,False
5,54,6.0035,5,54,70,70,False
11,74,6.006,77,74,70,70,False
91,54,5.908,91,54,70,70,False
13,11,6.103,13,11,11,13,True
45,54,6.023,45,54,70,34,False
70,26,5.9565,70,26,70,70,False
15,84,1.5935,15,15,15,33,False
97,2,6.949,97,2,2,97,True
93,57,1.4855,93,57,93,57,False
51,23,5.853,51,23,70,70,False
1,22,6.115,1,22,70,70,False
12,54,6.0920000000000005,12,54,70,34,False
69,88,2.144,69,88,69,88,False
48,24,5.931,48,24,70,70,False
2,30,6.5995,2,30,70,2,False
3,31,8.956,3,31,70,31,False
8,26,6.2829999999999995,8,26,70,51,False
18,50,6.16,18,50,70,70,False
98,45,6.8835,98,45,70,34,False
52,56,1.489,52,56,52,56,False
21,62,6.0665,21,62,70,70,False
33,23,6.0335,33,23,70,15,False
71,56,5.969,71,56,70,70,False
14,61,6.6505,14,61,70,34,False
37,12,7.2275,37,12,70,15,False
1,55,2.7525,1,55,1,55,False
51,2,6.2330000000000005,51,2,70,51,False
48,81,9.8545,48,48,70,81,False
11,13,2.471,11,13,11,13,False
81,53,9.7975,81,53,53,53,False
89,96,8.8605,96,96,70,89,False
73,98,8.054,98,98,70,73,False
29,10,7.7,29,29,70,34,False
8,88,6.72,8,88,70,8,False
11,26,6.3205,11,26,70,51,False
15,97,7.3305,15,97,70,15,False
70,8,1.5165,70,8,70,8,False
11,6,7.011,11,6,70,11,False
1,63,6.4725,1,63,70,34,False
95,61,8.5005,95,61,70,61,False
84,29,5.9635,84,29,70,70,False
17,37,9.2285,17,17,70,37,False
12,80,6.709,12,80,70,12,False
63,62,6.1295,63,62,70,15,False
53,13,6.8755,53,13,70,53,False
77,52,6.4715,77,52,70,77,False
84,93,2.358,84,93,84,90,False
15,24,5.9190000000000005,15,24,70,70,False
49,74,5.9695,49,74,70,51,False
68,32,2.0845000000000002,68,32,68,32,False
22,99,1.1635,22,99,22,99,False
28,11,7.5,28,11,70,11,False
58,57,1.5735,58,57,58,57,False
48,49,7.696,49,49,70,48,False
9,22,6.5175,9,22,70,15,False
88,26,7.7325,26,26,70,94,False
17,88,8.2305,17,88,70,17,False
55,69,5.5425,55,69,69,55,True
20,26,2.8135000000000003,20,26,20,26,False
1,36,6.8915,1,36,70,86,False
53,39,2.0695,53,39,53,39,False
66,50,6.2925,66,50,70,34,False
28,26,6.458,28,26,70,51,False
5,94,2.577,5,94,5,94,False
53,17,6.527,53,88,70,53,False
52,46,9.8025,46,46,34,52,False
94,62,6.0215,94,62,70,34,False
0,50,6.236,0,50,70,70,False
91,5,2.1355,91,5,91,5,False
76,70,9.286999999999999,22,70,70,70,False
1,95,6.042,1,95,70,70,False
47,6,2.0725000000000002,47,6,47,6,False
8,17,6.7145,8,36,70,51,False
21,0,8.4285,21,0,70,0,False
66,43,6.3725000000000005,66,43,70,77,False
34,43,6.1485,34,43,70,70,False
91,4,5.9555,91,4,70,70,False
19,40,9.493,19,40,70,40,False
37,84,8.604,37,37,70,84,False
68,50,6.171,68,50,70,70,False
79,95,6.378,9,95,70,34,False
93,50,6.3225,93,50,70,51,False
47,39,2.167,47,39,47,39,False
25,23,6.059,25,23,70,86,False
95,26,8.1295,95,26,70,26,False
91,95,5.9245,91,95,70,70,False
98,5,8.158,98,5,70,5,False
2,24,5.9395,2,24,70,70,False
32,95,6.0120000000000005,32,95,70,70,False
12,99,6.0695,12,99,70,34,False
88,50,6.8095,88,50,70,88,False
6,37,9.831,6,6,70,15,False
43,46,9.1465,43,43,34,46,False
1,9,2.7060000000000004,1,9,1,9,False
68,24,5.9325,70,24,70,70,False
40,91,7.1925,40,40,70,91,False
21,66,8.9595,21,21,70,66,False
81,54,5.945,81,54,70,70,False
19,61,7.0135000000000005,61,61,70,15,False
89,35,5.3095,89,35,34,35,False
17,75,5.9285,17,75,70,70,False
90,99,6.114,90,99,70,34,False
77,67,6.402,77,67,70,77,False
8,83,7.108499999999999,8,83,70,8,False
78,8,8.313,78,78,70,8,False
89,22,6.312,89,22,70,34,False
32,55,2.7935,32,55,32,55,False
30,53,3.1535,30,53,53,30,True
51,69,6.3815,69,69,70,51,False
89,69,9.6905,89,89,70,69,False
11,99,5.968,11,99,70,70,False
98,11,7.806,98,98,70,11,False
87,74,6.0035,87,74,70,34,False
20,41,7.963,20,41,70,20,False
32,27,7.26,32,27,70,32,False
27,80,6.7695,27,80,70,27,False
72,79,7.43,72,79,70,79,False
74,23,7.3625,74,74,70,86,False
17,54,6.058,17,54,70,70,False
37,0,8.588000000000001,37,0,70,0,False
79,75,1.0015,79,75,79,75,False
37,97,8.8185,37,97,70,37,False
47,36,6.63,47,36,70,70,False
85,46,8.1235,85,46,70,85,False
69,3,2.4865,69,38,69,12,False
84,16,8.743500000000001,16,16,70,70,False
72,34,8.629,72,34,70,34,False
31,43,6.3145,31,43,70,51,False
25,99,6.1295,25,99,70,34,False
16,4,5.9685,16,4,70,70,False
55,85,5.0235,55,85,55,85,False
94,49,7.0905000000000005,94,49,70,94,False
58,52,8.2445,58,52,70,58,False
2,54,5.945,2,54,70,70,False
13,75,5.952,13,75,70,70,False
91,80,6.17,91,80,70,70,False
73,11,3.573,11,11,11,73,True
40,83,6.9115,40,83,70,40,False
72,18,8.7425,72,18,70,18,False
34,74,5.8885,34,74,70,70,False
47,62,5.976,47,62,70,70,False
67,95,6.0115,67,95,70,70,False
43,95,6.127,43,95,70,34,False
89,70,6.3715,89,70,70,89,True
35,98,5.874,98,98,98,35,True
40,60,2.2560000000000002,40,60,40,60,False
32,39,2.989,32,39,32,39,False
98,59,3.1515,98,59,98,59,False
77,50,6.075,77,50,70,77,False
90,74,6.006,90,74,70,34,False
37,2,3.9724999999999997,37,2,2,37,True
78,95,5.97,78,95,70,70,False
86,73,2.0995,86,73,86,73,False
0,18,7.433,0,18,70,18,False
16,64,7.0715,16,64,70,16,False
27,12,9.3335,27,12,70,27,False
29,72,6.73,29,72,70,15,False
59,40,8.6085,59,59,70,40,False
53,11,1.9729999999999999,53,11,53,11,False
68,80,6.1385000000000005,68,80,70,70,False
82,27,2.7195,82,27,82,27,False
85,37,5.8795,85,37,37,85,True
73,94,8.2355,73,94,70,73,False
49,46,7.9635,49,49,70,46,False
77,73,6.561,77,73,70,77,False
37,11,7.9565,37,11,70,11,False
50,95,1.343,50,95,98,95,False
5,96,2.1365,5,96,5,96,False
22,90,5.9045,22,90,90,22,True
16,94,3.282,16,94,16,94,False
1,98,2.295,1,98,1,20,False
50,99,6.177,50,99,70,15,False
70,99,5.8655,70,99,70,70,False
15,90,6.7044999999999995,15,90,70,15,False
28,1,8.535499999999999,28,28,70,1,False
31,35,2.5765000000000002,31,35,31,35,False
88,99,6.0855,88,99,70,34,False
71,4,5.97,71,4,70,70,False
63,95,6.228,63,95,70,34,False
14,87,7.6485,14,87,70,14,False
97,36,3.5845,97,36,97,36,False
59,64,7.7989999999999995,59,64,70,59,False
13,24,5.9915,13,24,70,70,False
73,30,6.821,30,30,70,73,False
98,92,6.3425,98,92,70,34,False
86,43,6.1725,86,43,70,86,False
39,4,1.2085,39,4,39,4,False
30,71,7.4965,30,71,70,71,False
40,50,6.181,40,50,70,70,False
77,79,6.418,77,79,70,77,False
57,19,7.372,57,19,70,19,False
55,46,7.255,55,46,70,55,False
40,44,2.0605,40,44,40,44,False
73,83,3.379,73,83,73,83,False
77,49,6.1335,77,49,70,70,False
40,35,6.864,40,35,70,51,False
80,74,6.168,80,74,70,34,False
48,74,6.0665,48,74,70,51,False
88,95,6.1805,88,95,70,34,False
78,48,6.997,78,48,70,78,False
53,89,2.0775,53,89,53,89,False
67,65,8.275500000000001,65,57,70,67,False
97,14,5.645,14,14,14,97,True
70,24,5.8625,70,24,70,70,False
14,96,3.513,14,96,14,96,False
43,56,1.4895,43,56,43,56,False
76,53,9.125499999999999,76,53,53,53,False
67,0,5.66,67,0,0,67,True
78,7,5.953,78,7,70,70,False
11,2,7.477,11,11,70,70,False
67,71,4.606,67,71,71,67,True
15,62,6.0135000000000005,15,62,70,70,False
38,81,2.6639999999999997,38,38,38,81,False
77,76,6.3985,77,76,70,77,False
24,95,8.033,24,24,70,86,False
16,46,6.7335,16,46,70,16,False
17,8,8.478,17,17,70,8,False
55,13,5.424,55,13,55,13,False
16,10,6.008,16,10,70,70,False
14,23,6.019,14,23,70,51,False
61,24,5.915,61,24,70,34,False
10,41,9.8015,10,41,70,41,False
30,38,2.3215,30,38,30,38,False
32,90,2.0285,32,90,32,90,False
94,80,6.705,94,80,70,94,False
66,87,6.9995,66,87,70,66,False
34,87,6.3765,34,87,70,34,False
20,10,6.1615,20,10,70,34,False
15,39,2.488,15,39,15,39,False
37,8,7.9125,37,37,70,8,False
68,30,1.951,68,30,68,30,False
59,5,9.824,59,5,70,5,False
13,49,7.0489999999999995,13,49,70,13,False
17,90,7.451499999999999,17,90,70,17,False
69,39,2.5495,69,39,69,39,False
60,71,9.809000000000001,60,71,70,71,False
0,89,7.132,0,89,70,0,False
16,60,8.0335,60,60,70,16,False
35,43,1.917,35,43,35,43,False
54,7,6.0765,54,7,70,34,False
48,62,6.239,48,62,70,34,False
8,51,7.035,8,51,51,51,False
