d1,d2,scale,orig_o1,orig_o2,patched_o1,patched_o2,swapped
89,53,9.826,89,53,53,53,False
69,20,0.4635,69,20,20,20,False
88,23,0.4555,88,23,23,23,False
88,75,0.3905,88,75,75,75,False
36,7,0.5125,36,7,7,7,False
37,21,8.533,37,21,70,21,False
28,14,0.7175,28,14,14,14,False
98,62,0.39549999999999996,98,62,62,62,False
81,34,9.7695,81,34,34,34,False
69,77,7.5365,69,77,77,77,False
46,74,0.48450000000000004,46,74,74,74,False
84,0,7.401,84,0,70,0,False
77,90,0.42000000000000004,77,90,90,90,False
19,48,9.128,19,48,70,48,False
59,30,8.682500000000001,59,30,70,30,False
32,47,7.877,32,47,70,47,False
51,27,0.4575,51,27,27,27,False
56,49,7.8055,56,49,70,49,False
82,73,7.0695,82,82,70,73,False
14,98,9.5155,14,98,70,98,False
51,31,0.768,51,31,31,31,False
66,38,0.7645,66,38,38,38,False
9,67,5.9155,9,67,67,9,True
66,0,8.632,66,0,70,0,False
3,18,9.151,3,18,70,18,False
7,61,8.1065,7,61,77,61,False
93,51,8.0345,93,51,51,51,False
4,81,9.812999999999999,4,81,70,81,False
93,27,0.4905,93,27,27,27,False
14,93,9.644,14,93,70,93,False
32,80,0.354,32,80,80,80,False
39,81,1.048,81,81,81,81,False
89,28,5.258,89,28,28,89,True
38,56,0.5055000000000001,38,56,56,56,False
1,69,8.9825,1,1,70,77,False
2,73,0.743,2,73,73,73,False
15,65,0.487,15,65,65,65,False
34,55,0.6395,34,55,55,55,False
2,48,0.473,2,48,48,48,False
43,63,9.2165,43,43,70,39,False
6,8,8.6715,6,8,70,8,False
30,12,0.522,30,12,12,12,False
0,74,0.38449999999999995,0,74,74,74,False
51,63,0.4475,51,63,63,63,False
74,43,8.2865,74,43,77,43,False
57,75,0.6465000000000001,57,75,75,75,False
4,50,7.6895,4,4,70,39,False
69,8,7.127,69,69,70,8,False
59,46,0.48450000000000004,59,46,46,46,False
78,20,0.471,78,20,20,20,False
50,10,0.6799999999999999,50,10,10,10,False
38,66,8.5195,38,66,70,66,False
0,52,0.4535,0,52,52,52,False
47,25,0.484,47,25,25,25,False
93,7,0.45,93,7,7,7,False
57,72,0.9084999999999999,72,72,72,72,False
61,74,0.498,61,74,74,74,False
94,7,0.39849999999999997,94,7,7,7,False
28,45,0.4425,28,45,45,45,False
8,22,0.40800000000000003,8,22,22,22,False
24,72,6.7895,24,72,70,15,False
0,77,7.541,0,77,70,77,False
90,10,0.4395,90,10,10,10,False
67,53,9.2695,67,53,70,53,False
77,39,0.5449999999999999,77,39,39,39,False
34,77,7.293,34,34,70,77,False
81,84,9.6705,81,84,70,84,False
3,77,5.0634999999999994,3,77,77,3,True
28,5,8.4225,28,28,70,5,False
11,24,0.40249999999999997,11,24,24,24,False
5,4,0.3785,5,4,4,90,False
88,4,0.4395,88,4,4,4,False
56,26,7.464,56,26,70,26,False
27,95,0.4615,27,95,95,95,False
14,62,0.41,14,62,62,62,False
21,40,8.048,21,40,70,40,False
54,61,8.3705,54,61,70,61,False
47,72,0.5429999999999999,47,72,72,48,False
16,32,1.119,32,16,32,32,False
89,4,0.385,89,4,4,36,False
44,54,0.4165,44,54,54,54,False
32,74,0.40449999999999997,32,74,74,74,False
37,3,8.136,37,3,70,3,False
76,78,4.4425,76,78,78,76,True
50,49,7.416,50,50,70,49,False
71,18,7.9475,71,71,70,70,False
96,81,9.672,96,96,77,81,False
58,80,0.3245,58,80,80,80,False
59,34,4.8335,59,34,34,59,True
54,72,6.464,54,72,70,15,False
64,74,0.362,64,74,74,74,False
72,88,7.617,72,88,70,94,False
40,31,1.0355,31,31,31,31,False
55,71,9.4165,55,71,70,71,False
44,2,6.255,44,2,2,44,True
35,74,0.323,35,74,74,74,False
99,22,2.2605,99,22,22,99,True
18,48,0.46399999999999997,18,48,48,48,False
21,52,0.366,21,52,52,52,False
12,92,0.7829999999999999,92,92,92,92,False
96,74,0.36050000000000004,96,74,74,74,False
76,50,0.3775,76,50,50,50,False
98,54,0.3785,98,54,54,54,False
95,80,7.561999999999999,95,80,70,80,False
93,79,0.45,93,79,79,79,False
31,85,0.463,31,85,85,85,False
73,72,0.529,73,72,72,72,False
92,38,9.846499999999999,92,38,70,38,False
18,26,0.45599999999999996,18,26,26,26,False
77,92,0.4335,77,92,92,92,False
34,95,0.4005,34,95,95,95,False
18,72,0.5275,18,72,72,9,False
6,56,0.39649999999999996,6,56,56,56,False
32,2,7.788,32,2,70,2,False
83,29,0.389,83,29,29,29,False
51,7,0.419,51,7,7,7,False
72,21,8.3855,72,21,70,21,False
42,63,0.3385,42,63,63,63,False
86,29,0.37749999999999995,86,29,29,29,False
78,51,7.8635,78,51,51,51,False
59,47,8.794,59,47,70,47,False
38,59,8.692499999999999,38,59,70,59,False
53,50,0.452,53,50,50,50,False
71,87,0.45,71,87,87,87,False
14,34,4.933,14,34,34,14,True
96,95,0.362,96,95,95,95,False
11,43,0.4305,11,43,43,43,False
85,56,0.4075,85,56,56,56,False
30,69,7.665,30,69,70,69,False
73,36,0.4125,73,36,36,36,False
55,12,0.3705,55,12,12,12,False
34,79,0.446,34,79,79,79,False
96,99,0.40449999999999997,96,99,99,99,False
51,4,0.41400000000000003,51,4,4,4,False
14,30,8.811,14,14,70,30,False
40,86,6.671,40,86,70,86,False
51,92,0.445,51,92,92,92,False
98,68,8.0635,98,68,70,68,False
22,81,9.614,22,81,70,81,False
99,4,2.2555,4,4,31,99,False
2,46,0.47300000000000003,2,46,46,46,False
38,55,8.9535,38,55,70,55,False
4,49,7.539,4,49,70,49,False
40,99,0.4275,40,99,99,99,False
21,91,8.678,21,91,70,91,False
95,19,8.068,95,19,70,19,False
78,92,0.4355,78,92,92,92,False
1,24,0.3755,1,24,24,24,False
78,74,0.406,78,74,74,74,False
78,4,0.40549999999999997,78,4,4,36,False
14,12,0.481,14,12,12,12,False
70,20,0.5275,70,20,20,20,False
14,54,0.40449999999999997,14,54,54,54,False
60,62,0.3705,60,62,62,62,False
98,29,0.378,98,29,29,29,False
93,0,7.9185,93,0,70,0,False
70,12,0.5685,70,12,12,12,False
29,4,6.9535,29,4,70,39,False
12,26,0.5845,12,26,26,26,False
81,95,0.509,81,95,95,95,False
43,81,9.593499999999999,43,81,70,81,False
51,44,0.5695,51,44,44,44,False
21,11,7.6555,21,11,70,11,False
78,24,0.4195,78,24,24,24,False
22,43,7.325,22,22,70,43,False
34,19,0.544,34,19,19,67,False
34,37,0.735,34,37,37,37,False
59,18,9.6615,59,18,18,18,False
18,51,7.0885,18,51,70,51,False
29,22,7.529999999999999,29,22,70,22,False
59,3,9.413499999999999,59,3,70,3,False
69,53,7.0895,69,53,70,53,False
70,63,0.5175000000000001,70,63,63,63,False
91,67,0.6325000000000001,91,67,67,67,False
49,90,9.697,49,90,70,90,False
85,74,0.398,85,74,74,74,False
84,89,0.702,84,89,89,89,False
84,44,0.6679999999999999,84,44,44,44,False
67,41,0.4955,67,41,41,41,False
44,29,0.3875,44,29,29,29,False
14,20,0.4905,14,20,20,20,False
72,50,6.8715,72,72,70,15,False
59,75,0.39,59,75,75,26,False
14,68,9.365,14,68,68,68,False
95,63,9.067,95,63,70,63,False
14,65,0.543,14,65,65,65,False
8,42,0.481,8,42,42,42,False
60,43,0.369,60,43,43,43,False
60,70,6.7155000000000005,60,70,70,60,True
12,81,4.5415,12,81,81,12,True
45,7,0.475,45,7,7,7,False
76,5,5.3025,76,5,5,76,True
71,59,0.6240000000000001,71,59,59,59,False
59,90,0.4585,59,90,90,90,False
5,25,0.454,5,25,25,25,False
49,99,0.5535,49,99,99,99,False
72,78,8.259,72,78,70,78,False
59,53,9.279499999999999,59,53,70,53,False
51,39,0.5640000000000001,51,39,39,39,False
69,12,0.4685,69,12,12,12,False
37,34,8.32,37,34,34,34,False
66,91,8.2975,66,91,70,91,False
71,49,0.504,71,49,49,49,False
55,54,0.3485,55,54,54,54,False
77,29,0.37649999999999995,77,29,29,29,False
31,52,0.448,31,52,52,52,False
8,50,0.4305,8,50,50,50,False
86,32,0.7615000000000001,86,32,32,32,False
26,62,0.5840000000000001,26,62,62,62,False
2,92,0.4225,2,92,92,92,False
30,22,0.40800000000000003,30,22,22,22,False
70,4,0.46900000000000003,70,4,4,90,False
8,96,0.484,8,96,96,96,False
28,96,0.46950000000000003,28,96,96,96,False
44,33,0.5585,44,33,33,33,False
42,46,0.578,42,46,46,46,False
18,19,0.545,18,19,19,9,False
51,74,0.39949999999999997,51,74,74,74,False
55,7,0.41100000000000003,55,7,7,7,False
63,99,0.6805,63,99,99,99,False
81,24,0.45999999999999996,81,24,24,24,False
55,75,0.351,55,75,75,50,False
31,4,0.367,31,4,4,90,False
51,96,0.478,51,96,96,96,False
47,35,0.5715,47,35,35,35,False
30,75,0.388,30,75,75,19,False
89,72,0.577,89,72,72,72,False
80,49,3.4555,49,49,49,80,True
94,95,0.39549999999999996,94,95,95,95,False
38,95,0.463,38,95,95,95,False
68,63,0.45599999999999996,68,63,63,63,False
77,65,0.498,77,65,65,65,False
86,9,0.5365,86,9,9,9,False
53,99,0.4085,53,99,99,99,False
58,8,4.943499999999999,58,8,8,58,True
58,60,1.667,60,60,60,60,False
84,41,0.4435,84,41,41,41,False
21,22,0.37050000000000005,21,22,22,90,False
53,75,0.3795,53,75,75,75,False
89,71,9.2385,89,71,70,71,False
99,72,6.434,99,72,70,15,False
34,94,0.573,34,94,94,94,False
1,52,0.4245,1,52,52,52,False
89,66,9.4955,89,66,70,66,False
40,97,0.551,40,97,97,97,False
93,49,0.494,93,49,49,49,False
84,99,0.416,84,99,99,99,False
81,1,9.7905,81,1,70,1,False
99,57,3.2245,99,57,57,99,True
17,23,0.41800000000000004,17,23,23,23,False
47,43,0.44499999999999995,47,43,43,43,False
71,42,0.5209999999999999,71,42,42,42,False
1,71,7.4465,1,71,70,71,False
65,74,0.35050000000000003,65,74,74,74,False
37,47,8.086500000000001,37,47,70,47,False
81,69,9.8695,81,69,70,69,False
78,0,8.6235,78,0,70,0,False
65,38,8.789,65,65,70,38,False
35,95,0.34650000000000003,35,95,95,95,False
18,4,0.4005,18,4,4,4,False
27,90,1.521,90,90,90,90,False
13,43,0.298,13,43,43,43,False
32,25,0.4185,32,25,25,25,False
52,99,0.394,52,99,99,99,False
12,22,0.52,12,22,22,22,False
16,31,8.5115,16,31,70,31,False
38,14,8.4785,38,38,70,14,False
72,83,8.318,72,83,70,83,False
69,42,0.4865,69,42,42,42,False
93,87,0.40700000000000003,93,87,87,87,False
98,70,8.041,98,70,70,70,False
33,24,0.42,33,24,24,24,False
71,36,0.4755,71,36,36,36,False
69,38,0.7585,69,38,38,38,False
79,99,0.401,79,99,99,99,False
38,70,4.8285,38,70,70,38,True
51,58,0.627,51,58,58,58,False
9,45,0.3665,9,45,45,45,False
84,83,0.5445,84,83,83,83,False
17,41,0.4305,17,41,41,41,False
32,11,7.6675,32,11,70,11,False
37,77,9.238,37,77,77,77,False
19,92,0.8535,19,92,92,92,False
82,94,0.525,82,94,94,94,False
61,38,9.9695,61,38,70,38,False
98,87,0.422,98,87,87,87,False
16,78,8.1795,16,78,70,78,False
17,74,0.4095,17,74,74,74,False
81,4,0.4895,81,4,4,4,False
60,99,0.441,60,99,99,99,False
58,26,0.496,58,26,26,26,False
31,77,7.9405,31,77,70,77,False
82,69,8.113,82,69,70,69,False
91,79,0.471,91,79,79,79,False
9,7,0.5349999999999999,9,7,7,7,False
85,95,0.3515,85,95,95,95,False
74,99,6.2975,99,74,70,73,False
14,1,9.08,14,1,70,1,False
85,41,0.3065,85,41,41,41,False
81,39,9.263,81,81,70,39,False
23,80,7.073,23,80,70,80,False
14,70,9.622499999999999,14,70,70,70,False
47,70,2.5935,47,70,70,47,True
47,29,0.41,47,29,29,29,False
70,48,0.536,70,48,48,28,False
66,48,0.48450000000000004,66,48,48,48,False
16,91,8.746500000000001,16,91,70,91,False
72,20,7.369,72,20,70,20,False
37,82,8.724,37,82,70,82,False
55,26,0.39849999999999997,55,26,26,26,False
32,56,0.4215,32,56,56,56,False
78,91,8.1565,78,91,70,91,False
0,53,7.04,0,53,70,53,False
21,56,0.387,21,56,56,56,False
28,10,0.42300000000000004,28,10,10,10,False
28,15,2.6580000000000004,15,15,15,33,False
98,52,0.4475,98,52,52,52,False
9,92,0.42700000000000005,9,92,92,92,False
78,2,7.6125,78,2,70,2,False
97,74,0.318,97,74,74,74,False
96,72,0.641,96,72,72,72,False
19,10,0.6114999999999999,19,10,10,10,False
0,26,0.42300000000000004,0,26,26,26,False
18,10,0.4115,18,10,10,10,False
88,38,9.843,88,38,70,38,False
24,56,6.996,24,56,70,94,False
8,64,0.487,8,64,64,64,False
53,49,0.4835,53,49,49,49,False
77,38,0.639,77,38,38,38,False
28,20,0.4535,28,20,20,20,False
2,41,0.4405,2,41,41,41,False
84,97,0.549,84,97,97,97,False
18,46,0.45999999999999996,18,46,46,46,False
70,19,0.5369999999999999,70,19,19,39,False
8,77,7.327,8,77,70,77,False
78,61,0.426,78,61,61,61,False
5,46,0.42800000000000005,5,46,46,46,False
16,88,0.4185,16,88,88,88,False
78,71,7.537,78,71,70,71,False
93,73,2.0335,73,73,73,19,False
19,7,0.603,19,7,7,7,False
71,83,0.5885,71,83,83,83,False
54,57,8.3525,54,57,70,87,False
5,91,7.621,5,91,70,91,False
14,69,9.2305,14,69,70,69,False
72,97,7.873,72,97,70,97,False
17,18,9.236,17,18,70,18,False
93,15,7.3675,93,15,70,15,False
66,80,0.40349999999999997,66,80,80,80,False
59,78,8.92,59,78,70,78,False
23,26,7.279,23,26,70,26,False
81,30,8.861,81,30,70,30,False
13,56,0.316,13,56,56,36,False
14,45,0.3865,14,45,45,45,False
24,57,8.208,24,57,70,57,False
88,7,0.403,88,7,7,7,False
32,78,7.6925,32,78,70,78,False
3,62,0.3635,3,62,62,62,False
14,29,0.43999999999999995,14,29,29,29,False
71,25,0.4705,71,25,25,25,False
18,34,6.1945,18,18,70,34,False
86,70,2.6805000000000003,86,70,70,86,True
18,49,0.48,18,49,49,49,False
0,25,0.4265,0,25,25,25,False
81,47,9.2045,81,47,70,47,False
19,37,4.6385,19,37,37,19,True
44,99,0.438,44,99,99,99,False
78,36,0.43700000000000006,78,36,36,36,False
80,56,0.9135,56,56,56,56,False
47,77,7.0895,47,77,70,77,False
73,64,0.4435,73,64,64,64,False
59,62,0.3795,59,62,62,62,False
85,24,0.366,85,24,24,24,False
5,72,0.5289999999999999,5,72,72,27,False
33,45,0.948,45,45,45,45,False
11,45,0.4515,11,45,45,45,False
48,10,0.334,48,10,10,10,False
70,72,0.5700000000000001,70,72,72,59,False
58,96,0.4725,58,96,96,96,False
68,98,0.7315,68,98,98,98,False
66,86,8.054,66,86,70,86,False
19,20,8.312,19,20,70,20,False
22,57,7.7395,22,22,70,94,False
76,21,9.373000000000001,76,21,70,21,False
58,63,0.35050000000000003,58,63,63,63,False
53,10,0.42400000000000004,53,10,10,10,False
40,77,6.8755,40,77,77,77,False
84,95,0.398,84,95,95,95,False
73,95,0.374,73,95,95,95,False
19,81,7.423500000000001,19,81,70,81,False
45,81,5.476,45,81,81,45,True
43,61,9.596,43,43,70,73,False
1,48,0.424,1,48,48,48,False
93,48,0.4365,93,48,48,48,False
61,95,0.5965,61,95,95,95,False
16,95,0.35,16,95,95,95,False
3,20,0.3775,3,20,20,20,False
77,19,0.5369999999999999,77,19,19,19,False
18,75,0.372,18,75,75,19,False
5,62,0.37949999999999995,5,62,62,62,False
73,61,0.387,73,61,61,61,False
61,10,0.525,61,10,10,10,False
86,26,0.45499999999999996,86,26,26,26,False
71,46,0.4815,71,46,46,46,False
32,33,0.444,32,33,33,33,False
64,80,0.466,64,80,80,80,False
86,50,0.442,86,50,50,50,False
88,72,0.6214999999999999,88,72,72,72,False
78,25,0.4405,78,25,25,25,False
67,70,9.4085,67,70,70,70,False
6,74,0.367,6,74,74,74,False
6,23,0.39649999999999996,6,23,23,49,False
7,99,6.7665,7,7,70,77,False
37,10,0.4175,37,10,10,10,False
72,68,8.5875,72,68,70,68,False
1,23,0.369,1,23,23,25,False
2,23,0.4035,2,23,23,23,False
84,86,2.4765,86,86,86,33,False
30,2,7.724,30,2,70,2,False
38,5,8.8545,38,5,70,5,False
84,11,1.8635000000000002,11,11,11,52,False
38,2,8.4995,38,2,70,2,False
27,74,0.33,27,74,74,74,False
44,11,5.9325,44,11,11,44,True
40,7,0.4525,40,7,7,7,False
58,86,6.056,58,86,86,58,True
2,22,0.392,2,22,22,20,False
16,75,0.3435,16,75,75,46,False
0,90,0.39149999999999996,0,90,90,90,False
2,70,2.7435,2,70,70,2,True
55,79,0.3915,55,79,79,79,False
76,48,0.402,76,48,48,48,False
31,20,0.3805,31,20,20,20,False
15,43,0.406,15,43,43,43,False
21,95,0.359,21,95,95,41,False
2,49,0.46699999999999997,2,49,49,49,False
8,57,0.398,8,57,57,96,False
59,73,9.086500000000001,59,73,70,73,False
76,82,9.345500000000001,82,76,70,82,False
69,74,0.366,69,74,74,74,False
66,36,0.49649999999999994,66,36,36,36,False
51,54,0.372,51,54,54,54,False
44,92,0.614,44,92,92,92,False
19,73,6.0745000000000005,19,73,73,19,True
70,25,0.5815,70,25,25,25,False
58,38,0.866,58,38,38,38,False
35,27,0.1915,35,27,27,27,False
14,2,9.407499999999999,14,2,70,2,False
71,70,2.344,71,70,70,71,True
77,95,0.369,77,95,95,95,False
57,7,0.635,57,7,7,7,False
59,7,0.413,59,7,7,7,False
0,58,0.607,0,58,58,58,False
15,56,0.37849999999999995,15,56,56,33,False
89,61,0.44100000000000006,89,61,61,61,False
0,81,0.5295000000000001,0,81,81,81,False
66,2,8.039,66,66,70,2,False
37,41,0.4575,37,41,41,41,False
8,9,0.5425,8,9,9,9,False
45,36,8.904,45,36,34,36,False
35,26,0.4545,35,26,26,26,False
6,40,8.559000000000001,6,40,70,40,False
47,61,0.47300000000000003,47,61,61,61,False
28,13,0.8945000000000001,13,13,13,13,False
69,70,7.468999999999999,69,70,70,70,False
16,17,0.817,16,17,17,17,False
15,74,0.381,15,74,74,74,False
37,42,0.5995,37,42,42,42,False
81,98,9.967500000000001,81,98,70,98,False
64,7,0.4955,64,7,7,7,False
59,66,8.9925,59,66,70,66,False
17,87,0.44,17,87,87,87,False
16,15,8.052,16,16,70,15,False
31,8,8.7675,31,31,70,51,False
18,62,0.388,18,62,62,62,False
11,54,0.365,11,54,54,54,False
47,48,0.5075,47,48,48,48,False
76,62,0.4205,76,62,62,62,False
68,10,0.42100000000000004,68,10,10,10,False
72,11,8.0735,72,11,70,11,False
97,4,0.3745,97,4,4,4,False
5,79,0.473,5,79,79,79,False
34,63,0.45599999999999996,34,63,63,63,False
93,98,8.7525,93,93,70,86,False
7,72,6.5595,7,7,70,86,False
82,61,0.41050000000000003,82,61,61,61,False
55,74,0.3835,55,74,74,74,False
78,79,0.438,78,79,79,79,False
11,31,2.7645,31,31,31,11,True
34,92,0.44100000000000006,34,92,92,92,False
78,88,0.5025000000000001,78,88,88,88,False
48,29,0.403,48,29,29,29,False
66,20,0.4485,66,20,20,20,False
86,45,0.47350000000000003,86,45,45,45,False
25,56,0.462,25,56,56,56,False
19,84,9.611,19,84,70,84,False
85,4,0.34550000000000003,85,4,4,90,False
64,29,0.37,64,29,29,29,False
59,1,9.2595,59,1,70,1,False
83,90,0.584,83,90,90,90,False
60,48,0.41300000000000003,60,48,48,48,False
76,6,1.0110000000000001,6,6,6,6,False
66,12,0.4895,66,12,12,12,False
30,7,0.4435,30,7,7,7,False
89,11,9.1905,89,11,70,11,False
32,86,8.0105,32,86,70,86,False
25,41,0.46599999999999997,25,41,41,41,False
37,91,8.8645,37,91,70,91,False
98,50,0.395,98,50,50,50,False
18,42,0.507,18,42,42,42,False
91,9,0.5095,91,9,9,9,False
77,7,0.40199999999999997,77,7,7,7,False
82,66,7.037,82,82,70,66,False
61,62,0.495,61,62,62,62,False
58,56,0.37,58,56,56,56,False
37,79,0.521,37,79,79,79,False
96,29,0.4255,96,29,29,29,False
84,37,0.861,37,37,37,37,False
72,8,8.146,72,8,70,8,False
50,92,6.5735,92,50,70,92,False
6,5,9.507,6,5,70,5,False
93,5,7.9475,93,5,70,5,False
84,10,0.4345,84,10,10,10,False
67,49,0.495,67,49,49,49,False
18,63,0.45,18,63,63,63,False
42,62,0.41900000000000004,42,62,62,62,False
16,74,0.35050000000000003,16,74,74,57,False
28,75,0.415,28,75,75,75,False
24,23,7.213,24,23,70,15,False
44,4,0.39149999999999996,44,4,4,36,False
66,23,0.43700000000000006,15,23,23,23,False
84,52,0.488,84,52,52,52,False
73,51,8.871,73,51,51,51,False
63,54,0.531,63,54,54,54,False
60,54,0.3475,60,54,54,54,False
96,43,1.0505,43,43,43,43,False
49,64,5.040500000000001,49,64,64,49,True
67,28,5.064,28,28,28,67,True
28,72,0.5835,28,72,72,27,False
40,87,0.46399999999999997,40,87,87,87,False
19,56,0.711,19,56,56,56,False
66,25,0.47650000000000003,66,25,25,25,False
3,84,9.955,3,3,70,34,False
64,57,0.6515,64,57,57,57,False
84,48,0.5249999999999999,84,48,48,48,False
72,64,7.198,72,64,70,67,False
61,72,0.7975000000000001,61,72,72,72,False
72,71,8.282,72,71,70,71,False
78,9,0.539,78,9,9,9,False
78,57,0.396,78,57,57,38,False
2,79,0.459,2,79,79,79,False
68,79,0.4655,68,79,79,79,False
17,69,8.9,17,69,70,69,False
30,33,0.528,30,33,33,33,False
88,90,1.932,90,90,90,90,False
51,73,0.77,51,73,73,73,False
72,76,8.251999999999999,72,76,70,76,False
78,75,0.39,78,75,75,75,False
72,2,8.5775,72,2,70,2,False
84,36,0.4615,84,36,36,36,False
73,97,0.5675,73,97,97,97,False
77,10,0.3895,77,10,10,10,False
0,38,0.6595,0,38,38,38,False
76,64,0.41700000000000004,76,64,64,64,False
77,60,0.562,77,60,60,60,False
37,50,0.433,37,50,50,50,False
53,46,0.4525,53,46,46,46,False
78,12,0.4665,78,12,12,12,False
53,88,0.4195,53,88,88,88,False
4,54,0.8045,4,54,54,54,False
84,27,0.45999999999999996,84,27,27,27,False
69,2,7.367,69,2,70,2,False
16,77,8.603,16,77,77,77,False
60,95,0.3915,60,95,95,95,False
68,73,0.728,68,73,73,73,False
67,45,0.46900000000000003,67,45,45,45,False
81,14,9.407499999999999,81,14,70,14,False
75,23,7.6965,75,75,70,15,False
11,71,7.1985,11,71,70,71,False
85,72,0.534,85,72,72,72,False
28,49,0.5115000000000001,28,49,49,49,False
71,54,0.3875,71,54,54,54,False
66,71,7.6625,66,71,70,71,False
49,54,0.4995,49,54,54,54,False
62,26,8.161999999999999,62,26,70,26,False
68,41,0.4615,68,41,41,41,False
19,76,9.937999999999999,19,76,70,76,False
42,54,0.33599999999999997,42,54,54,54,False
40,49,0.4745,40,49,49,49,False
6,70,5.5895,6,70,70,6,True
86,54,0.38,86,54,54,54,False
78,40,7.9905,78,78,70,51,False
89,95,0.39,89,95,95,95,False
60,22,0.34299999999999997,60,22,22,22,False
15,91,8.8775,15,91,70,91,False
2,26,0.45199999999999996,2,26,26,26,False
60,75,0.35,60,75,75,19,False
86,88,0.471,86,88,88,88,False
78,85,0.5905,78,85,85,85,False
60,40,9.6955,60,40,70,40,False
1,50,0.392,1,50,50,50,False
53,86,1.8744999999999998,86,86,86,27,False
3,7,0.4165,3,7,7,7,False
89,23,0.403,89,23,23,23,False
60,25,0.345,60,25,25,25,False
42,41,0.40650000000000003,42,41,41,41,False
8,48,0.4455,8,48,48,48,False
74,62,6.1395,74,74,70,94,False
67,18,9.756,67,18,18,18,False
91,90,0.43,91,90,90,90,False
67,31,5.494,67,31,31,67,True
38,18,8.9605,38,18,70,18,False
77,94,0.5365,77,94,94,94,False
21,4,0.39,21,4,4,90,False
34,96,0.5035000000000001,34,96,96,96,False
2,56,0.398,2,56,56,12,False
68,51,6.636,68,51,70,51,False
15,45,0.41300000000000003,15,45,45,45,False
67,29,0.38,67,29,29,29,False
47,51,7.0280000000000005,47,51,70,51,False
19,47,9.5075,19,47,70,47,False
40,30,0.7835,40,30,30,30,False
95,24,1.048,24,24,24,24,False
46,7,0.5375,46,7,7,7,False
82,53,8.235,82,82,70,53,False
73,24,0.391,73,24,24,24,False
30,24,0.4205,30,24,24,24,False
57,56,1.0665,56,56,56,56,False
51,71,0.884,51,71,71,71,False
29,19,8.974,29,19,70,19,False
93,81,0.639,93,81,81,81,False
11,91,7.811999999999999,11,91,70,70,False
60,33,0.393,60,33,33,33,False
2,34,6.907,2,34,70,34,False
13,79,0.2125,13,79,79,79,False
3,78,8.683,3,78,70,78,False
25,72,0.6615,25,72,72,72,False
34,24,0.39549999999999996,34,24,24,24,False
40,74,0.42400000000000004,40,74,74,74,False
35,67,5.91,67,67,67,35,True
2,62,0.40349999999999997,2,62,62,62,False
44,78,6.1080000000000005,44,78,78,44,True
4,41,7.7059999999999995,4,41,70,41,False
18,43,0.4335,18,43,43,43,False
14,99,0.4875,14,99,99,99,False
1,59,0.725,1,59,59,59,False
85,75,0.353,85,75,75,75,False
82,84,8.72,82,82,70,84,False
59,32,8.7015,59,32,70,32,False
66,7,0.45899999999999996,77,7,7,7,False
91,23,0.3945,91,23,23,23,False
40,85,0.5115000000000001,40,85,85,85,False
93,35,0.523,93,35,35,35,False
93,2,7.5809999999999995,93,2,70,2,False
14,7,0.4355,14,7,7,7,False
53,64,0.4575,53,64,64,64,False
69,29,0.37449999999999994,69,29,29,29,False
55,49,0.4115,55,49,49,49,False
2,14,0.667,2,14,14,14,False
49,33,9.2925,49,33,70,33,False
71,37,0.712,71,37,37,37,False
21,78,8.205,21,78,70,78,False
18,94,0.5345,18,94,94,94,False
68,12,0.5235,68,12,12,12,False
11,61,0.447,11,61,61,61,False
93,74,0.39899999999999997,93,74,74,74,False
38,8,8.283,38,8,70,8,False
37,73,8.082,37,73,70,73,False
99,49,8.1595,99,49,70,49,False
97,23,0.3235,97,23,23,36,False
40,95,0.40549999999999997,40,95,95,95,False
47,50,0.45299999999999996,47,50,50,50,False
48,61,0.4205,48,61,61,61,False
73,4,0.3845,73,4,4,90,False
47,99,0.4125,47,99,99,99,False
88,62,0.35550000000000004,88,62,62,62,False
47,75,0.41350000000000003,47,75,75,75,False
80,43,7.374499999999999,80,43,70,43,False
93,45,0.47750000000000004,93,45,45,45,False
11,53,7.124499999999999,11,53,70,53,False
8,4,0.4025,8,4,4,4,False
32,34,7.7725,32,34,70,34,False
53,16,0.7325,53,16,16,16,False
23,45,5.4215,23,45,45,23,True
21,15,8.337,21,21,70,15,False
86,90,0.439,86,90,90,90,False
44,7,0.448,44,7,7,7,False
68,95,0.3875,68,95,95,95,False
30,18,7.9315,30,18,70,18,False
37,9,0.625,37,9,9,9,False
40,76,0.7390000000000001,40,76,76,76,False
16,96,0.443,16,96,96,96,False
91,12,0.493,91,12,12,12,False
19,35,9.749500000000001,19,35,34,35,False
11,15,6.6505,11,11,70,15,False
47,56,0.42000000000000004,47,56,56,56,False
0,71,7.261,0,0,70,71,False
58,54,0.34400000000000003,58,54,54,54,False
28,58,0.8220000000000001,28,58,58,58,False
15,70,3.611,15,70,70,15,True
90,38,9.6765,90,38,70,38,False
0,70,3.144,0,70,70,0,True
57,90,6.3149999999999995,57,90,90,57,True
28,18,8.251999999999999,28,18,70,18,False
89,32,9.4275,89,32,70,32,False
17,76,9.458,17,17,70,76,False
39,36,0.6125,39,36,36,36,False
69,49,0.475,69,49,49,49,False
76,54,0.397,76,54,54,54,False
52,81,9.9605,52,81,34,81,False
36,54,0.449,36,54,54,54,False
40,12,0.523,40,12,12,12,False
86,57,0.4155,86,57,57,57,False
81,78,9.720500000000001,81,78,70,78,False
11,62,0.39149999999999996,11,62,62,62,False
